toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad,label
4564.01,400786146,FP,22.1536777,2459323.079936,2021-10-28 01:52:39,2024-09-18 10:08:02,167.000935,-67.149824,10.7716,6123.0,1.6267,0
4569.01,149126400,FP,1.2253159,2459036.84286,2021-10-28 01:52:39,2023-01-04 12:03:41,81.028116,-63.028858,15.764,3725.0,0.297644,0
4582.01,219854519,CP,31.0343214,2459394.937884,2021-11-01 23:15:44,2024-09-18 10:08:02,256.860137,68.865626,10.5481,5234.0,2.56935,1
4583.01,103604037,FA,19.5202386,2459390.798699,2021-11-01 23:15:45,2021-11-03 12:02:29,150.892247,67.990199,10.571,5780.0,,0
4591.01,356868487,FP,27.9102929,2459692.968529,2021-11-01 23:15:49,2024-09-18 10:08:02,275.838952,69.861926,11.7167,6327.0,1.39013,0
4594.01,158555987,FP,5.5460893,2458687.926051,2021-11-01 23:15:51,2026-02-25 16:00:02,287.807212,43.188801,11.8995,6963.86,1.88937,0
4599.01,307809773,CP,2.7694936,2460284.446332,2021-11-01 23:34:06,2024-01-03 16:02:01,99.291543,17.56627,7.89863,3807.0,0.47,1
4599.02,307809773,CP,5.7060868,2460277.804123,2021-11-01 23:34:05,2024-01-03 16:02:01,99.291543,17.56627,7.89863,3807.0,0.47,1
4600.01,232608943,CP,82.6901439,2459419.383357,2021-11-02 00:08:06,2024-09-18 10:08:02,258.450367,64.566173,11.8787,5073.0,0.831915,1
4600.02,232608943,CP,482.8191,2459751.598569,2023-08-15 20:53:30,2024-10-11 10:08:01,258.450367,64.566173,11.8787,5073.0,0.831915,1
4602.01,467651916,CP,3.9813082,2460655.201888,2021-11-02 00:11:46,2025-07-23 16:00:01,60.600332,31.329835,7.7746,6011.9,1.16,1
4603.01,437856897,CP,7.2455997,2460273.680601,2021-11-02 00:11:47,2024-01-04 16:02:02,83.865929,21.294242,8.6554,6169.1,2.68,1
4605.01,19155785,FP,3.1442556,2460254.350652,2021-11-02 00:11:48,2023-12-18 10:08:01,81.715698,18.419816,10.2207,5691.0,1.0,0
4610.01,1950736,FP,3.1129681,2460307.729373,2021-11-09 21:10:04,2024-02-05 16:02:02,79.04324,30.585072,10.0745,4104.0,0.69,0
4616.01,258796169,CP,1.5538188,2458765.025928,2021-11-09 21:10:48,2026-03-12 12:03:50,14.818088,13.860795,12.8872,3244.0,0.192729,1
4627.01,89702406,FP,23.1438551,2459264.71217,2021-11-18 23:46:29,2023-12-21 10:08:02,127.649986,-58.528508,11.5252,5356.0,1.06356,0
4633.01,307958020,CP,271.938639,2458864.835181,2021-11-19 00:35:17,2025-04-21 12:03:49,256.843102,62.475548,8.3498,5490.04,1.5819,1
4634.01,17150865,FP,0.8706763,2460232.412765,2021-11-19 00:50:37,2024-11-18 16:02:01,64.644978,19.179039,12.5065,6121.0,1.47,0
4635.01,337129672,FP,49.1077047,2460209.918841,2021-11-19 01:05:03,2025-01-20 12:03:29,33.630248,8.079261,10.6029,4358.0,0.72245,0
4636.01,405484221,FP,42.8289152,2459454.50904,2021-11-19 01:05:03,2024-09-18 10:08:02,56.730555,24.187804,15.7488,3090.0,0.289034,0
4638.01,58824746,CP,10.2829583,2459449.353563,2021-11-19 01:05:04,2025-04-21 12:03:49,12.820663,12.787986,10.7434,5700.0,0.894563,1
4641.01,436873727,CP,22.0933922,2460239.908686,2021-11-19 01:05:06,2025-04-21 12:03:49,42.558202,25.333533,7.1323,6798.4,1.75449,1
4666.01,165202476,CP,2.9093856,2459168.476368,2021-12-21 00:33:10,2025-09-01 12:32:45,56.289886,-39.06318,13.3272,3666.0,0.59,1
4668.01,142938659,FP,1.0049552,2459169.299411,2021-12-21 00:33:11,2026-06-28 12:03:58,52.647353,-35.203715,13.8371,3210.0,0.42,0
4669.01,71401634,FP,0.2476684,2459169.548716,2021-12-21 00:33:11,2024-08-22 10:08:01,46.905585,-17.894406,13.1599,4886.0,0.75,0
4682.01,449197624,FP,6.7934811,2459187.795987,2021-12-21 00:33:52,2024-08-22 10:08:01,79.684211,0.292396,12.2624,6121.0,1.92,0
4683.01,264460005,FP,3.0929206,2459194.816461,2021-12-21 00:33:52,2026-04-09 16:00:01,81.1665,1.757343,12.9876,5787.4,1.43,0
4715.01,268372005,FP,6.4274159,2459214.764692,2021-12-21 00:34:45,2024-08-22 10:08:01,105.00193,-2.339506,11.907,6227.0,1.58,0
4737.01,142532090,CP,9.3202467,2459222.401832,2021-12-21 00:34:54,2025-01-20 12:03:29,103.410508,-13.436384,11.992,5916.0,1.67,1
4738.01,247873937,FP,4.6498719,2459549.304788,2021-12-21 00:34:55,2024-08-22 10:08:01,87.824224,13.745892,12.1359,9056.0,1.78,0
4759.01,49705089,CP,9.6578504,2459226.011756,2021-12-21 00:35:03,2025-01-20 12:03:29,95.934296,-24.024654,12.2627,5557.0,2.09,1
4791.01,100389539,CP,4.2809767,2459246.158055,2021-12-21 00:46:31,2024-08-22 10:08:01,109.388382,-19.828939,10.8961,5964.0,1.49,1
4800.01,280307604,FP,4.3229915,2459244.040521,2021-12-21 00:46:35,2026-02-04 16:00:02,114.708588,4.35637,10.9833,6121.0,1.37,0
4808.01,126772538,FP,1.4700596,2459251.604328,2021-12-21 00:46:39,2024-08-22 10:08:01,116.205938,-26.074575,13.4542,6308.0,2.12,0
4817.01,60074373,FP,3.190373,2459276.406959,2021-12-21 22:31:39,2024-08-22 10:08:01,111.092717,-44.032701,14.6435,3722.0,0.6,0
4827.01,332630868,FP,736.5601487,2458525.417575,2021-12-21 22:31:43,2024-09-18 10:08:02,136.943663,-17.051007,12.3805,5895.4,1.31,0
4829.01,268439377,FP,0.9855374,2459279.259801,2021-12-21 22:31:44,2024-08-22 10:08:01,116.835959,-49.122453,13.1591,6198.4,1.76,0
4838.01,374200604,FP,0.760019,2459525.795452,2021-12-21 22:31:48,2026-02-25 16:00:02,158.073445,2.237845,11.869,5690.2,1.65999,0
4840.01,80029842,FP,2.3992876,2459279.306422,2021-12-21 22:31:49,2024-08-22 10:08:01,121.23238,-47.76813,12.2896,6536.0,1.15,0
4846.01,418971787,FP,1.0638184,2459277.893321,2021-12-21 22:31:51,2024-08-22 10:08:01,120.497337,-35.061315,13.0246,4963.0,0.73,0
4849.01,132534906,FP,3.0617364,2459277.978622,2021-12-21 22:31:53,2024-08-22 10:08:01,119.771898,-37.900646,12.5874,6783.0,0.98,0
4856.01,428685938,FP,14.4896397,2460022.855249,2021-12-21 22:33:22,2024-08-22 10:08:01,180.231429,-23.634554,14.379,3376.0,0.35,0
4858.01,262499797,FP,1.7509117,2459963.283806,2021-12-21 22:33:23,2025-02-06 12:03:34,109.880143,-55.728421,14.8083,3333.0,0.443812,0
4860.01,335590096,CP,1.5229985,2459304.245613,2021-12-21 22:33:24,2024-08-22 10:08:01,183.563961,-13.174841,13.7726,3237.0,0.35,1
4862.01,322807371,CP,,2459287.603184,2021-12-21 22:33:25,2024-08-22 10:08:01,173.714867,-24.60548,11.6707,5427.9,0.91,1
4863.01,143032776,FP,12.4856615,2459289.281849,2021-12-21 22:33:25,2026-04-05 12:03:53,167.255241,-10.188311,14.667,3473.0,0.45,0
4879.01,45465399,FP,5.3763108,2459325.008186,2021-12-21 22:36:43,2026-05-16 12:04:04,130.643983,-59.619955,13.3342,6543.0,1.53,0
4886.01,457743020,FP,3.251249,2459327.581873,2021-12-21 22:36:46,2025-04-30 12:03:16,158.261633,-57.281506,12.9004,6951.0,1.66,0
4902.01,358072664,FP,4.1934945,2459327.06697,2021-12-21 22:36:52,2024-08-22 10:08:01,138.943337,-60.291854,12.8989,5541.0,1.63,0
4914.01,49254857,CP,10.5988743,2459317.272697,2021-12-21 22:36:58,2025-04-21 12:03:49,204.542672,-28.142921,11.6629,5809.9,1.04,1
4934.01,292797572,FP,2.8013515,2459355.677383,2021-12-21 22:37:59,2024-08-22 10:08:01,218.676874,-58.297303,12.6554,7518.0,1.67,0
4940.01,237929468,CP,25.8663869,2459963.745719,2021-12-21 22:38:02,2025-12-09 12:03:42,58.251168,-62.407968,11.8153,5418.7,1.17513,1
4946.01,319783554,FP,1.819376,2459357.232388,2021-12-21 22:38:04,2024-08-22 10:08:01,205.145274,-63.742301,12.1164,7567.0,1.53,0
4948.01,160476088,FP,0.4722347,2459360.065225,2021-12-21 22:38:05,2026-07-29 12:05:13,226.854216,-45.159596,13.164,5827.0,1.1,0
4964.01,406443564,FP,1.1167145,2459359.320018,2021-12-21 22:38:11,2024-08-22 10:08:01,198.097759,-58.753402,13.2364,6611.0,1.22,0
4985.01,294315741,FP,3.5678072,2459546.190637,2022-01-06 22:32:59,2025-09-05 16:00:02,93.095903,12.838602,13.3162,7819.0,1.71,0
4987.01,293607057,CP,4.2889696,2459274.884918,2022-01-06 22:37:02,2024-08-22 10:08:01,153.669669,-15.642837,10.6311,6736.9,2.61,1
4994.01,277128619,CP,21.4921464,2459363.698425,2022-01-06 22:41:13,2024-12-05 12:03:01,283.132534,-78.43443,11.9545,5520.0,1.11,1
5005.01,282485660,CP,6.3084728,2459377.175525,2022-01-06 22:49:37,2024-09-27 12:02:45,238.108194,-48.1451,11.13,5840.0,0.97,1
5007.01,424196109,CP,2.5432595,2459384.64412,2022-01-06 22:49:38,2025-09-22 12:04:50,236.06387,-61.041365,13.6366,3757.0,0.66,1
5016.01,68322189,FP,1.2833689,2459385.759712,2022-01-06 22:49:43,2024-08-22 10:08:01,236.159176,-58.128314,12.5209,5442.0,1.01,0
5027.01,361711730,CP,10.2436729,2459387.004152,2022-01-06 22:49:49,2025-04-21 12:03:49,243.885021,-69.217097,10.9097,5845.9,0.96,1
5055.01,407146538,FP,2.0915616,2460069.763644,2022-01-06 22:50:05,2025-05-15 13:53:15,235.152828,-81.208241,11.9139,5551.0,1.62,0
5070.01,319968129,FP,6.216994,2460285.329551,2022-01-06 23:39:36,2024-11-18 16:02:01,95.305914,20.878513,10.3879,6304.0,1.54,0
5075.01,23113034,FP,1.7134571,2460256.342409,2022-01-06 23:39:39,2023-12-13 16:02:02,60.838304,25.343808,8.3482,8638.0,2.64,0
5076.01,303432813,CP,23.4428912,2460250.881084,2022-01-06 23:39:39,2024-09-18 10:08:02,50.510417,17.239209,9.9909,4794.4,0.85,1
5079.01,69672493,FP,1.4920726,2460257.096765,2022-01-06 23:39:40,2023-12-20 10:08:02,77.394839,24.324493,9.642901,5125.0,0.81,0
5082.01,437011608,CP,4.2403543,2460284.802643,2022-01-06 23:39:42,2025-04-21 12:03:49,106.569578,22.683148,7.6253,5670.0,0.93,1
5107.01,97735297,FP,1.8354365,2459547.910111,2022-01-25 22:18:17,2024-02-05 12:02:59,92.674931,31.328397,9.4098,9758.0,3.27,0
5108.01,350348197,CP,6.7535728,2460285.356746,2022-01-25 22:18:18,2025-04-21 12:03:49,166.269504,11.246407,9.18458,5880.0,1.32,1
5110.01,239977528,CP,30.1584857,2460227.480457,2022-01-25 22:18:19,2024-05-24 12:03:10,94.404269,31.610331,10.2592,6083.0,2.38,1
5119.01,75427473,FP,1.4713984,2460258.206104,2022-01-25 22:18:23,2023-12-18 16:02:01,85.222404,25.872525,8.96861,5110.7,2.66,0
5124.01,306902029,FP,1.0754572,2459549.901817,2022-01-25 22:18:25,2022-02-15 12:02:10,98.039425,17.38055,10.4406,6290.0,3.29,0
5126.01,27064468,CP,5.4589863,2460282.114507,2022-01-25 22:18:26,2024-02-12 12:02:58,151.659783,18.634063,9.56225,6223.0,1.24,1
5126.02,27064468,CP,17.9051919,2460258.338552,2022-02-08 22:12:14,2024-02-02 10:08:02,151.659783,18.634063,9.56225,6223.0,1.24,1
5133.01,312221462,FP,30.4408598,2459507.390544,2022-01-25 22:18:29,2024-09-18 10:08:02,88.396157,33.232368,10.3703,8158.9,1.58,0
5134.01,95010343,FP,6.880459,2460272.398924,2022-01-25 22:18:30,2024-01-17 16:02:04,114.312857,24.515713,9.16636,6474.0,1.31,0
5135.01,172110606,FP,2.0197299,2460310.708798,2022-01-25 22:18:30,2024-01-30 16:02:02,97.83249,32.39678,8.96147,5810.0,1.77,0
5150.01,40954422,FP,1.7578288,2460336.483913,2022-02-08 19:43:11,2024-03-04 10:08:01,301.393952,39.588455,10.0768,6640.0,2.59,0
5152.01,257527578,CP,54.3212423,2459084.832076,2022-02-08 20:12:50,2024-09-18 10:08:02,46.292637,-21.933647,10.6509,6207.0,1.82,1
5153.01,124029677,CP,20.9108406,2459197.092933,2022-02-08 20:16:35,2022-07-11 12:03:01,91.54032,-19.953444,11.215,6408.0,1.38,1
5174.01,49428710,CP,12.2193392,2459527.296517,2022-02-08 22:13:10,2024-06-06 10:08:02,174.109497,-2.023351,10.6309,5643.77,1.09457,1
5184.01,28643432,FP,2.2751393,2459418.221331,2022-02-28 23:22:36,2024-08-22 10:08:01,282.699884,34.494757,11.649,5810.0,1.71,0
5189.01,408549705,FP,9.5064017,2459753.52285,2022-02-28 23:22:38,2024-08-22 10:08:01,94.084217,87.317511,12.9177,5999.0,1.09,0
5198.01,193628179,FP,3.2623468,2459415.348922,2022-02-28 23:22:42,2024-08-22 10:08:01,266.562261,46.498341,11.9993,5957.4,1.41,0
5199.01,298049015,FP,3.9131371,2459438.721301,2022-02-28 23:23:24,2024-08-22 10:08:01,185.336268,81.647682,14.9652,3773.0,0.62,0
5205.01,419411415,CP,1.6306523,2459443.470673,2022-02-28 23:23:27,2024-08-22 10:08:01,313.770682,24.360977,13.6136,3262.0,0.4,1
5212.01,424699834,FP,2.4011407,2459826.176137,2022-02-28 23:23:30,2024-09-07 10:08:02,294.459175,58.986723,12.8257,5911.0,1.50878,0
5218.01,259172249,CP,4.2914879,2459825.392121,2022-02-28 23:23:32,2025-04-21 12:03:49,292.663464,71.762961,14.5179,3937.0,0.675707,1
5226.01,195093356,FP,7.8284207,2459432.674379,2022-02-28 23:23:36,2024-08-27 12:02:45,313.339745,37.475083,11.8572,5707.0,0.94,0
5231.01,105387356,FP,1.5163046,2459445.816359,2022-02-28 23:23:38,2024-08-22 10:08:01,300.767548,31.059697,11.4186,6529.0,3.11,0
5232.01,69356857,CP,4.0966887,2459440.069991,2022-02-28 23:23:38,2025-04-21 12:03:49,294.337425,35.276493,11.7791,6212.0,1.74,1
5238.01,219016883,CP,4.8721904,2459661.51574,2022-02-28 23:23:41,2024-08-22 10:08:01,223.358891,68.859472,11.637,5430.5,1.02,1
5240.01,40055053,CP,4.1793301,2459444.902109,2022-02-28 23:23:42,2025-01-20 12:03:29,293.083789,34.940397,11.6917,7349.0,2.31,1
5246.01,295807723,FP,0.6972223,2459445.21928,2022-02-28 23:23:45,2024-08-22 10:08:01,304.045452,48.876297,13.4161,6556.0,1.74,0
5257.01,185226925,FP,3.1979646,2459790.753011,2022-02-28 23:23:49,2024-08-27 12:02:45,301.240411,46.707217,12.1624,5990.0,2.93,0
5258.01,147895461,FP,0.5919629,2459445.918105,2022-02-28 23:23:50,2024-08-22 10:08:01,163.757949,67.043652,12.4322,6337.0,1.85,0
5260.01,326347927,FP,7.2617331,2459445.564135,2022-02-28 23:23:50,2024-08-22 10:08:01,303.964054,21.899468,11.9625,4780.0,1.09,0
5262.01,274122380,FP,2.873138,2459444.494366,2022-02-28 23:23:51,2024-08-24 12:02:47,298.455751,42.967308,11.8225,5856.0,1.11,0
5266.01,312899686,FP,4.4138638,2459443.031522,2022-02-28 23:23:53,2024-08-22 10:08:01,308.105327,35.873629,12.7821,6006.0,1.03,0
5268.01,202468443,FP,2.0685871,2459690.596819,2022-02-28 23:23:54,2024-10-05 12:02:49,229.00618,62.718259,14.5982,3162.0,0.31,0
5273.01,172871230,FP,3.4100261,2459442.295386,2022-02-28 23:23:56,2024-08-22 10:08:01,299.878862,41.742074,12.2794,6109.0,1.08,0
5275.01,219466803,FP,12.5951009,2459618.541036,2022-02-28 23:23:57,2025-04-30 12:03:16,209.896071,74.073261,12.9179,5251.0,1.09,0
5283.01,399956873,FP,6.949428,2459831.192001,2022-02-28 23:24:01,2024-08-22 10:08:01,287.537943,52.288047,11.7513,6817.0,1.61,0
5293.01,250111245,CP,2.9304371,2459466.496662,2022-02-28 23:25:41,2024-08-22 10:08:01,355.828682,-2.045095,13.9766,3692.0,0.5,1
5296.01,241102583,FP,1.7386091,2459820.897665,2022-02-28 23:25:42,2024-08-22 10:08:01,328.978312,-0.937407,12.4323,5362.8,0.75,0
5301.01,58825110,CP,5.8588751,2459494.147012,2022-02-28 23:27:32,2025-04-21 12:03:49,12.990801,13.078371,11.1893,6418.0,2.31,1
5308.01,422653398,FP,8.34034,2459485.685359,2022-02-28 23:27:35,2024-08-27 12:02:45,29.00124,0.179786,11.0208,5444.3,1.67,0
5319.01,246965431,CP,4.0785273,2459884.041681,2022-02-28 23:27:40,2025-05-16 12:03:36,35.213556,23.520441,12.0828,3580.0,0.48,1
5321.01,243153196,FP,10.1391591,2459478.895755,2022-02-28 23:27:41,2024-08-27 12:02:45,15.685485,20.050424,10.7304,6584.3,2.04,0
5344.01,16005254,CP,3.7927572,2459522.82521,2022-02-28 23:29:38,2025-04-21 12:03:49,63.266216,20.915157,13.2239,3575.0,0.58,1
5349.01,26054627,CP,3.3176675,2459521.813826,2022-02-28 23:29:40,2025-09-25 12:04:21,52.71257,20.879628,13.8117,3640.0,0.59,1
5353.01,113919944,FP,1.2297408,2459524.201966,2022-02-28 23:29:41,2024-08-22 10:08:01,54.165272,19.565919,12.55,6186.6,1.45,0
5361.01,366602797,FP,1.3574339,2459523.395332,2022-02-28 23:29:45,2024-08-22 10:08:01,76.575162,31.273775,13.0581,6332.0,1.4,0
5381.01,241174783,FP,4.0802864,2459603.311382,2022-03-01 00:21:56,2024-11-19 12:03:01,116.368498,44.129824,9.54224,6802.3,2.68185,0
5388.01,407591297,CP,2.594675,2459630.895748,2022-03-24 21:34:48,2025-04-21 12:03:49,152.176517,35.547557,10.5737,3495.0,0.31,1
5396.01,202428245,FP,32.1400505,2460321.827733,2022-03-24 21:38:39,2024-09-18 10:08:02,227.191112,62.959153,9.3373,5019.0,3.37,0
5398.01,8260536,CP,10.590923,2459616.492055,2022-03-24 21:38:40,2024-10-04 10:08:02,161.879557,36.329434,9.58055,6017.1,1.05,1
5398.02,8260536,CP,4.7728997,2459628.618083,2022-03-24 21:38:39,2024-10-04 10:08:02,161.879557,36.329434,9.58055,6017.1,1.05,1
5418.01,115564354,FP,1.6421819,2459550.466346,2022-04-20 18:22:38,2024-08-22 10:08:01,84.006338,32.316823,11.6985,5627.0,0.79,0
5424.01,436099179,FP,0.8999342,2459548.984631,2022-04-20 18:22:41,2024-08-22 10:08:01,83.837234,12.115939,12.5284,6211.0,1.64,0
5429.01,5800958,FP,4.2318085,2459545.884668,2022-04-20 18:22:43,2024-08-22 10:08:01,78.988494,22.074955,11.9696,8064.0,1.91,0
5434.01,307377219,FP,4.1629444,2459542.814078,2022-04-20 18:22:45,2024-08-22 10:08:01,98.83772,14.490329,12.4151,6005.0,1.88,0
5440.01,29374525,FP,3.813812,2459545.296726,2022-04-20 18:22:48,2024-08-22 10:08:01,86.300794,18.461741,11.8338,4689.0,0.71,0
5447.01,239722954,FP,1.4958429,2459550.515708,2022-04-20 18:22:51,2024-08-22 10:08:01,86.45835,35.331499,13.1472,5666.0,1.27,0
5450.01,6653897,FP,0.8857522,2459549.122766,2022-04-20 18:22:52,2024-08-22 10:08:01,81.051235,20.590643,11.4541,6238.2,1.13,0
5456.01,87044036,FP,1.0711292,2459550.184214,2022-04-20 18:22:55,2024-08-22 10:08:01,98.853985,24.835858,12.3128,6070.0,1.31,0
5467.01,83275782,CP,2.6570006,2459545.353155,2022-04-20 18:23:00,2025-01-20 12:03:29,94.393712,28.445251,11.8423,6328.7,1.63,1
5478.02,95122849,FP,10.1197017,2459593.124173,2022-05-17 20:13:07,2024-08-22 10:08:01,114.741958,29.428761,12.0515,5656.0,1.75,0
5496.01,323658120,FP,43.8418559,2459517.120732,2022-04-20 19:54:47,2024-09-18 10:08:02,137.037665,10.636648,10.7717,5767.0,1.32,0
5503.01,350044062,FP,5.9522831,2459578.528696,2022-04-20 19:54:50,2025-02-08 12:03:22,155.580302,10.288696,12.3391,6031.2,1.65,0
5513.01,184869170,FP,7.7235903,2459578.095795,2022-04-20 19:54:56,2024-08-22 10:08:01,110.25862,19.401721,12.3467,5994.0,3.08,0
5540.01,456305193,FP,1.0995742,2460338.238011,2022-04-20 22:27:38,2024-03-04 10:08:01,117.737465,67.043203,10.2003,6040.0,1.51,0
5542.01,466206508,CP,75.1247037,2458979.845973,2022-05-17 20:07:48,2024-09-18 10:08:02,302.798423,-61.135466,11.8452,5392.9,1.27,1
5547.01,63013648,FP,19.6304978,2459516.534272,2022-05-17 20:08:50,2026-02-27 12:03:51,117.591236,22.281552,10.8481,5509.85,1.03786,0
5557.01,323687123,CP,4.0179805,2459502.342761,2022-05-17 20:08:55,2024-06-06 10:08:02,137.201544,11.86225,12.4289,3166.0,0.194357,1
5573.01,459762279,CP,8.7960328,2459600.45002,2022-05-17 20:13:11,2025-05-15 12:03:18,136.426,55.307131,13.6281,3695.0,0.59,1
5574.01,268405086,FP,6.8242909,2459598.137675,2022-05-17 20:13:11,2025-07-22 12:04:25,278.550256,86.557356,11.6643,3999.0,0.87,0
5576.01,137543637,FP,1.2833113,2459605.677896,2022-05-17 20:13:12,2024-08-22 10:08:01,136.221429,79.355104,12.574,8055.0,1.32,0
5616.01,154220877,CP,2.002703,2460341.539242,2022-05-17 20:14:53,2026-03-03 16:00:01,184.901638,48.68329,14.6877,3927.0,0.65,1
5621.01,219467837,FP,39.9753375,2459594.438445,2022-05-17 20:14:55,2025-08-20 12:05:05,210.063939,75.08442,12.64,5989.0,1.45,0
5624.01,53498154,CP,13.7317565,2460355.525687,2022-05-17 20:22:51,2026-04-17 12:03:59,180.844348,49.251226,10.0326,5342.0,0.83,1
5624.02,53498154,CP,3.3903593,2460361.102632,2024-04-25 22:39:36,2026-04-17 12:03:59,180.844348,49.251226,10.0326,5342.0,0.83,1
5624.03,53498154,CP,7.8854383,2460344.837553,2024-04-25 22:39:36,2026-04-17 12:03:59,180.844348,49.251226,10.0326,5342.0,0.83,1
5624.04,53498154,CP,21.4904723,2460364.819364,2024-04-25 22:39:36,2026-04-17 12:03:59,180.844348,49.251226,10.0326,5342.0,0.83,1
5628.01,135100529,CP,4.3415097,2459640.620156,2022-06-02 21:01:29,2026-07-14 12:03:55,185.727955,18.836705,14.4733,3427.0,,1
5634.01,119585136,CP,2.2054776,2459663.422584,2022-06-02 21:09:08,2025-04-21 12:03:49,175.643637,20.965292,14.9839,3770.0,0.53,1
5640.01,373729723,FP,13.0518467,2459645.758477,2022-06-02 21:09:11,2024-08-22 10:08:01,193.406978,24.373263,12.0633,5268.9,0.83,0
5648.01,23863106,FP,3.3078803,2459685.753789,2022-06-02 21:09:47,2024-08-22 10:08:01,211.009596,38.620245,13.8994,3571.0,0.51,0
5678.01,209464063,CP,119.3355264,2459140.665271,2022-07-14 20:55:45,2024-09-18 10:08:02,47.384187,-34.198481,10.6691,5516.0,0.94,1
5680.01,368739874,CP,3.3575477,2459714.264611,2022-07-14 20:57:21,2024-08-22 10:08:01,221.058269,5.605373,12.9463,5013.0,0.75,1
5688.01,193634953,CP,2.9479689,2459750.623008,2022-07-14 20:57:24,2024-09-04 12:02:50,266.9231,47.705049,14.2085,3588.0,0.58,1
5695.01,103865797,FP,2.2232698,2459740.631465,2022-07-14 20:57:28,2024-10-05 12:02:49,242.15447,19.253248,14.2399,3157.0,0.36,0
5702.01,141985686,FA,3.1291319,2459738.417473,2022-07-28 21:43:08,2024-07-03 12:03:06,255.456895,14.707465,9.83993,6236.0,1.57,0
5704.01,148673433,CP,3.7711066,2458901.78789,2022-08-18 20:03:38,2023-12-03 12:03:15,169.824869,44.989078,10.6147,4590.0,0.757521,1
5713.01,219041246,CP,10.4419896,2458745.677964,2022-08-18 20:04:06,2025-03-06 12:05:33,208.458732,52.602763,12.7022,3271.0,0.292425,1
5716.01,298074836,CP,6.7662729,2458683.61592,2022-08-18 20:04:07,2026-03-11 12:03:21,201.900799,73.177433,13.1066,3331.0,0.225966,1
5720.01,230055368,CP,1.4344602,2458900.645029,2022-08-18 20:04:09,2025-04-21 12:03:49,170.313577,25.273294,11.6196,3421.0,0.37103,1
5726.01,71582156,CP,5.4911302,2458843.596098,2022-08-18 20:04:11,2025-04-21 12:03:49,123.39505,68.57459,9.16067,5874.0,1.10649,1
5734.01,9989136,CP,6.1841688,2458848.68514,2022-08-18 20:04:15,2026-02-24 12:03:33,111.255818,37.231122,8.5446,4645.0,0.693766,1
5742.01,258557847,FP,3.965824,2459765.579293,2022-09-01 23:22:00,2022-11-30 16:02:01,278.191584,18.146175,10.042,6199.0,2.8,0
5746.01,318209162,FP,711.7642825,2458891.862067,2022-09-01 23:33:03,2024-02-24 12:02:53,142.378244,50.963802,10.5295,4661.56,0.732648,0
5747.01,4918918,CP,0.5734766,2458870.47457,2022-09-01 23:35:31,2025-04-21 12:03:49,148.37832,35.570548,10.7818,3466.0,0.420908,1
5769.01,462715015,FP,1.7548863,2459767.984121,2022-09-01 23:42:04,2025-08-27 12:03:56,270.736094,20.069409,11.5578,5589.0,1.08,0
5784.01,302814895,FP,8.6800186,2459795.90211,2022-09-22 22:56:05,2023-07-10 12:03:06,293.330825,29.299805,9.96017,6521.0,1.86,0
5786.01,40292751,CP,12.7791964,2460319.524905,2022-09-22 22:56:06,2025-04-21 12:03:49,293.322326,30.704247,9.77301,6280.0,1.33,1
5787.01,446616059,FP,3.1072375,2460530.955198,2022-09-22 22:56:07,2024-09-10 10:08:02,290.80532,11.979134,9.77017,6030.0,1.31,0
5788.01,42883782,CP,16.2134274,2459786.442643,2022-09-22 22:56:08,2026-01-21 12:03:57,287.424902,31.761528,9.6069,5664.0,0.86,1
5788.02,42883782,CP,6.3346129,2459788.410948,2022-09-22 22:56:07,2026-01-21 12:03:57,287.424902,31.761528,9.6069,5664.0,0.86,1
5789.01,87216634,CP,12.9256051,2459776.255982,2022-09-22 22:56:08,2025-10-14 12:04:16,302.773447,16.189714,6.5715,5132.0,0.88,1
5791.01,110936761,FP,2.2906144,2459793.645262,2022-09-22 22:56:09,2024-10-07 12:02:50,297.923094,2.519482,10.4519,5651.0,1.22,0
5795.01,151724385,CP,6.1406207,2459770.674699,2022-09-22 22:57:14,2026-01-21 10:08:01,304.868782,-7.54766,10.1872,5708.0,1.05042,1
5799.01,328081248,CP,4.1645448,2459772.334479,2022-09-22 22:57:15,2025-04-21 12:03:49,301.630179,15.989142,11.1798,3521.0,0.343358,1
5800.01,151759246,CP,2.6282606,2459771.71321,2022-09-22 22:57:16,2025-05-16 12:03:36,305.065546,-7.411924,8.6133,4821.0,0.817034,1
5803.01,466382581,CP,5.3829728,2460550.945001,2022-10-12 17:37:19,2024-11-05 12:03:04,327.24875,6.278178,9.937,5134.0,0.76,1
5804.01,303055194,FP,1.7615631,2459822.907614,2022-10-12 17:37:19,2023-07-27 12:02:55,330.671188,11.991029,9.78095,6270.7,1.95,0
5806.01,283621618,CP,3.1856488,2459850.812572,2022-10-12 17:37:20,2026-07-24 12:04:08,329.101803,20.677981,8.2942,6602.0,1.51,1
5811.01,331484419,FP,6.25656,2460549.411097,2022-10-12 17:37:22,2026-07-24 12:04:08,310.911906,19.727938,7.74689,5608.0,3.81,0
5817.01,418604868,CP,15.6146058,2459799.303854,2022-10-12 18:12:33,2025-05-16 12:03:36,322.377799,21.474527,8.0581,5809.0,1.3820699,1
5830.01,224418572,FP,2.8465928,2459791.235591,2022-11-02 17:59:17,2024-09-21 12:02:59,282.101495,15.49419,11.8512,5308.0,1.94,0
